ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month,AGE_GROUP,TOTAL_BILL,AVG_BILL,TOTAL_PAYMENT,AVG_PAYMENT,CREDIT_UTILIZATION,PAYMENT_RATIO,AVG_DELAY,MAX_DELAY,NUM_DELAY_MONTHS,RECENT_DELAY_FLAG,BILL_GROWTH,PAYMENT_STD
25386,360000,2,1,2,29,-1,-1,-1,-1,-1,-1,885,10553,1943,2640,1741,4120,10553,2000,2700,2000,4120,4118,0,1,21882,3647.0,25491,4248.5,0.06078316449120975,1.1648768450395284,-1.0,-1,0,0,-3235,3233.8713487088507
25387,30000,2,1,2,28,0,-1,-1,-1,-2,-2,13568,3166,821,0,0,0,3166,821,0,0,0,0,0,1,17555,2925.8333333333335,3987,664.5,0.5851471617612746,0.22710184552289817,-1.1666666666666667,0,0,0,13568,1268.718684342593
25388,240000,2,3,2,28,2,2,2,0,0,0,242837,246989,204769,62670,10408,10848,10000,0,2806,500,562,303,1,1,778521,129753.5,14171,2361.8333333333335,3.243823984066733,0.018202440008117948,1.0,2,3,1,231989,3874.5773661996564
25389,320000,2,1,2,28,-2,-2,-2,-2,-2,-2,0,0,0,0,1999,1999,0,0,0,1999,1999,1999,0,1,3998,666.3333333333334,5997,999.5,0.01249371095715326,1.4996249062265565,-2.0,-2,0,0,-1999,1094.897392452827
25390,410000,2,1,2,28,0,0,0,0,-2,-1,210866,109320,11546,858,0,1117,2444,3056,968,0,1117,0,0,1,333707,55617.833333333336,7585,1264.1666666666667,0.8139175270304219,0.02272945209584427,-0.5,0,0,0,209749,1257.6391241793756
25391,220000,2,2,2,29,0,0,2,0,0,0,43596,45765,41308,39770,31840,33173,6000,2,3006,2000,2000,1500,0,1,235452,39242.0,14508,2418.0,1.070231498947732,0.061617392855474344,0.3333333333333333,2,1,0,10423,2010.2584908414142
25392,240000,2,1,2,26,-2,-2,-2,-2,-2,-2,0,0,343,315,6000,0,0,343,315,6000,0,188,0,1,6658,1109.6666666666667,6846,1141.0,0.027741551076870513,1.0280822946388346,-2.0,-2,0,0,0,2384.991907743085
25393,200000,2,1,2,26,-2,-2,-2,-2,-2,-2,2232,3967,1348,20836,1321,561,3967,1348,20836,1321,561,2905,0,1,30265,5044.166666666667,30938,5156.333333333333,0.1513242433787831,1.0222031322275822,-2.0,-2,0,0,1671,7780.298648938014
25394,80000,2,4,2,25,0,0,0,0,0,0,72732,74120,74071,41008,32152,32748,3201,4016,2109,1151,1685,1342,0,1,326831,54471.833333333336,13504,2250.6666666666665,4.085336433294584,0.04131786361188623,0.0,0,0,0,39984,1130.8868496302655
25395,20000,2,1,2,25,0,0,0,0,0,0,17977,17776,18886,19551,18964,19676,2000,1700,1300,662,1000,747,0,1,112830,18805.0,7409,1234.8333333333333,5.641217939103045,0.06566457799718163,0.0,0,0,0,-1699,534.2982001342198
25396,20000,2,1,2,24,-1,-1,-1,-1,-1,0,4687,9060,5064,14745,6805,6805,15000,6004,14776,10000,0,7436,0,1,47166,7861.0,53216,8869.333333333334,2.3581820908954554,1.128246443488032,-0.8333333333333334,0,0,0,-2118,5704.06601177324
25397,300000,2,2,2,26,-1,-1,-1,-1,-1,-1,1121,699,3131,5180,1780,0,699,3152,5180,1780,0,6200,0,1,11911,1985.1666666666667,17011,2835.1666666666665,0.039703200989330036,1.4280557421087978,-1.0,-1,0,0,1121,2475.2973491414455
25398,340000,2,1,2,26,1,2,2,2,2,0,17211,19262,20012,19728,19042,11728,2637,1353,531,14,235,1400,0,1,106983,17830.5,6170,1028.3333333333333,0.3146549568971856,0.057672175278546324,1.5,2,5,1,5483,973.3389269245665
25399,300000,2,2,2,27,0,0,0,0,0,-1,15024,12128,9775,7347,4026,4851,1200,1164,1069,81,4851,3333,0,1,53151,8858.5,11698,1949.6666666666667,0.17716940943530188,0.22008579169175196,-0.16666666666666666,0,0,0,10173,1776.4068978324383
25400,350000,2,1,2,26,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0.0,0.0,-2.0,-2,0,0,0,0.0
25401,20000,2,1,2,24,2,0,0,0,0,0,18466,15946,16327,17970,18819,16642,1500,1500,2000,1000,1000,1000,1,1,104170,17361.666666666668,8000,1333.3333333333333,5.208239588020599,0.07679680525290147,0.3333333333333333,2,1,1,1824,408.248290463863
25402,90000,2,1,2,24,0,0,0,0,0,0,69542,64610,62725,57716,43970,36415,2366,4000,3000,2000,3480,15000,0,1,334978,55829.666666666664,29846,4974.333333333333,3.7219364229286342,0.08909812256887745,0.0,0,0,0,33127,4964.763908451909
25403,80000,2,2,1,27,0,0,0,0,0,0,77039,78746,79757,40498,29212,29621,2984,2449,1612,798,1307,359,1,1,334873,55812.166666666664,9509,1584.8333333333333,4.1858601767477905,0.028395754821216337,0.0,0,0,0,47418,990.3691062763755
25404,20000,2,2,1,28,0,0,0,0,0,0,6064,7076,8169,8956,8956,0,1120,1213,1000,0,0,0,0,1,39221,6536.833333333333,3333,555.5,1.96095195240238,0.08497781857121003,0.0,0,0,0,6064,612.2560738775892
25405,240000,2,1,2,28,0,0,0,0,0,0,203850,203979,204712,205344,152992,140128,7500,8000,8400,6000,5200,5000,0,1,1111005,185167.5,40100,6683.333333333333,4.629168211799118,0.03609341443700574,0.0,0,0,0,63722,1472.9788412148582
25406,150000,2,1,2,27,-1,3,2,-1,-1,-1,942,616,290,326,740,17481,0,0,362,740,17481,1000,1,1,20395,3399.1666666666665,19583,3263.8333333333335,0.13596576022826515,0.9601392429888214,0.16666666666666666,3,2,0,-16539,6976.3651973407095
25407,100000,2,1,2,27,0,0,0,0,0,0,40576,41876,42699,44020,44588,45521,1977,1800,2032,1600,1652,1734,1,1,259280,43213.333333333336,10795,1799.1666666666667,2.5927740722592776,0.04163436580389616,0.0,0,0,0,-4945,174.01657009223769
25408,150000,2,2,1,24,1,-1,-1,-1,-1,-1,-122,16711,8004,521,3776,165,16924,8004,521,3776,165,356,0,1,29055,4842.5,29746,4957.666666666667,0.1936987086752755,1.0237472466960353,-0.6666666666666666,1,1,1,-287,6598.463720190229
25409,50000,2,1,2,27,0,0,0,0,-2,-2,45190,45277,44941,0,0,0,5277,4941,0,0,0,0,0,1,135408,22568.0,10218,1703.0,2.7081058378832426,0.07546027221233448,-0.6666666666666666,0,0,0,45190,2640.4149673867555
25410,260000,2,1,2,27,0,0,0,0,0,0,109588,111132,112014,107404,46866,11950,5000,5000,3000,2000,433,1000,0,1,498954,83159.0,16433,2738.8333333333335,1.9190464652059032,0.032934833802647535,0.0,0,0,0,97638,1958.5832039172265
25411,140000,2,1,2,27,0,0,0,0,0,0,128656,126785,129752,132554,268084,137061,6000,6500,6500,5000,5000,5568,0,1,922892,153815.33333333334,34568,5761.333333333333,6.592038628295512,0.037456129800529425,0.0,0,0,0,-8405,684.8143300681336
25412,30000,2,1,2,24,-1,-1,0,0,0,-1,25616,27526,11458,7500,7000,5192,31348,1328,1000,7000,5192,0,0,1,84292,14048.666666666666,45868,7644.666666666667,2.8096396786773776,0.5441495735114422,-0.5,0,0,0,20424,11922.851851242081
25413,90000,2,2,2,23,0,0,0,0,0,0,11989,18746,19670,14039,14218,9427,7000,1326,1095,377,288,342,0,1,88089,14681.5,10428,1738.0,0.9787557916023155,0.11837893063911908,0.0,0,0,0,2562,2614.4014228882297
25414,50000,2,2,1,23,0,0,0,0,0,0,5215,6232,7251,8326,9184,10031,1106,1125,1200,1000,1000,1000,1,1,46239,7706.5,6431,1071.8333333333333,0.9247615047699046,0.1390787197231834,0.0,0,0,0,-4816,84.73586411116999
25415,230000,2,2,2,31,-1,-1,0,0,0,0,10190,49777,49159,43668,42352,43099,49777,3002,1388,1511,5000,1600,0,2,238245,39707.5,62278,10379.666666666666,1.0358433224203374,0.2614020802028156,-0.3333333333333333,0,0,0,-32909,19349.96908180131
25416,70000,2,3,1,30,2,2,2,2,2,2,55352,56448,57550,58008,58957,60367,2600,2600,2000,2500,2500,2400,1,1,346682,57780.333333333336,14600,2433.3333333333335,4.952529249582149,0.04211340042632607,2.0,2,6,1,-5015,225.09257354845514
25417,300000,2,1,2,30,0,0,0,0,0,0,53377,54984,56738,57282,58575,59653,2500,2640,2080,2246,2174,3000,0,1,340609,56768.166666666664,14640,2440.0,1.135359548801504,0.0429817092862805,0.0,0,0,0,-6276,345.01941974329503
25418,300000,2,1,2,27,-1,-1,-1,-1,0,0,4850,42189,83754,120927,105303,82475,42198,83754,120927,0,716,25213,0,1,439498,73249.66666666667,272808,45468.0,1.4649884500385,0.62072496183154,-0.6666666666666666,0,0,0,-77625,48271.97308998256
25419,110000,2,1,2,29,0,0,0,0,0,0,105102,107388,106805,107608,108643,109689,5289,3875,3830,4000,4000,5000,1,1,645235,107539.16666666667,25994,4332.333333333333,5.865719402550886,0.040286034877161224,0.0,0,0,0,-4587,639.2766745836005
25420,30000,2,2,2,27,0,0,0,0,0,0,4512,6628,9222,6368,1000,3070,2205,2111,2376,0,2070,1683,0,1,30800,5133.333333333333,10445,1740.8333333333333,1.0266324455851472,0.33911236648160775,0.0,0,0,0,1442,882.9617016987015
25421,20000,2,2,2,27,2,2,-2,-2,-1,-1,17311,0,0,0,4599,4779,0,0,0,4599,700,0,1,1,26689,4448.166666666667,5299,883.1666666666666,1.3343832808359581,0.19853877856875235,-0.3333333333333333,2,2,1,12532,1841.7872207903567
25422,30000,2,1,2,22,-1,-1,-1,-1,-1,-2,846,3173,1972,182,0,0,3173,1972,183,0,0,440,0,1,6173,1028.8333333333333,5768,961.3333333333334,0.20575980800639979,0.9342403628117913,-1.1666666666666667,-1,0,0,846,1314.4452315203807
25423,350000,2,1,2,31,0,-1,0,0,0,0,49184,20738,47631,51451,35104,0,20738,27689,21451,2000,0,20602,0,2,204108,34018.0,92480,15413.333333333334,0.5831640481027197,0.4530912404646537,-0.16666666666666666,0,0,0,49184,11488.325407415421
25424,200000,2,1,2,30,-1,-1,-1,-1,-1,-1,10225,9468,30250,5215,90,5690,9468,30250,5215,90,6198,2440,0,1,60938,10156.333333333334,53661,8943.5,0.3046884765576172,0.8805690936838478,-1.0,-1,0,0,4535,10921.185828471193
25425,200000,2,1,2,31,-2,-2,-2,-2,-2,-2,10742,165,1295,0,0,0,165,1295,0,0,0,0,0,2,12202,2033.6666666666667,1460,243.33333333333334,0.061009694951525244,0.1196427108088175,-2.0,-2,0,0,10742,519.4195478287919
25426,50000,2,2,1,26,0,0,0,0,0,0,41891,33849,30220,30235,28979,23593,1781,2016,1450,1314,814,978,0,1,188767,31461.166666666668,8353,1392.1666666666667,3.7752644947101057,0.04425008476012884,0.0,0,0,0,18298,459.48336930368515
25427,100000,2,2,2,26,2,2,0,0,0,0,88728,86405,88636,83516,39871,39626,0,3639,2347,3901,1327,530,1,1,426782,71130.33333333333,11744,1957.3333333333333,4.267777322226777,0.027517497182408857,0.6666666666666666,2,2,1,49102,1613.9044168310174
25428,140000,2,2,2,26,0,0,0,-1,-1,-1,22844,8178,3776,3776,3776,4173,1119,1000,3776,3776,4173,1000,0,1,46523,7753.833333333333,14844,2474.0,0.3323047692516482,0.3190611297394893,-0.5,0,0,0,18671,1578.504735501291
25429,50000,2,3,2,22,0,0,0,2,2,0,46476,47703,51922,51563,50677,48556,2000,5000,1200,0,1853,0,0,1,296897,49482.833333333336,10053,1675.5,5.9378212435751285,0.03386011357435887,0.6666666666666666,2,2,0,-2080,1845.5247221318928
25430,50000,2,1,2,22,0,0,0,0,0,0,38393,36240,31675,31849,31323,32620,2000,2000,2000,1500,3023,0,0,1,202100,33683.333333333336,10523,1753.8333333333333,4.041919161616768,0.05206802539324397,0.0,0,0,0,5773,993.2714466180264
25431,160000,2,1,2,27,0,0,0,2,2,0,97375,112373,119017,104417,62975,53299,20000,10000,3017,0,3000,2000,0,1,549456,91576.0,38017,6336.166666666667,3.434078537009144,0.06919012770790071,0.6666666666666666,2,2,0,44076,7499.603200614461
25432,170000,2,2,2,28,0,-1,0,0,0,0,30860,167941,171459,173310,240738,135722,304815,8000,8127,4810,5000,5400,0,1,920030,153338.33333333334,336152,56025.333333333336,5.411909341709754,0.3653702973051995,-0.16666666666666666,0,0,0,-104862,121890.52514722655
25433,160000,2,1,2,28,0,0,0,0,0,0,40854,41849,42889,43904,44777,45866,1676,1716,1731,1604,1812,1667,0,1,260139,43356.5,10206,1701.0,1.6258585883838226,0.039232720842623206,0.0,0,0,0,-5012,70.19401683904405
25434,100000,2,3,2,28,3,2,2,5,5,4,1250,1250,1250,1250,1250,650,0,0,0,0,0,0,0,1,6900,1150.0,0,0.0,0.06899931000689993,0.0,3.5,5,6,1,600,0.0
25435,100000,2,1,2,29,0,0,0,0,0,0,94378,95809,93076,91241,62242,9565,6000,5000,4000,4000,1000,1000,0,1,446311,74385.16666666667,21000,3500.0,4.463065369346307,0.04705228629299683,0.0,0,0,0,84813,2073.6441353327723
25436,200000,2,2,2,23,0,0,-2,-2,-2,-2,61650,0,0,0,0,0,0,0,0,0,0,0,1,1,61650,10275.0,0,0.0,0.30824845875770623,0.0,-1.3333333333333333,0,0,0,61650,0.0
25437,360000,2,1,2,27,0,0,0,0,0,0,297275,307394,314534,289355,274484,247998,20000,15000,19355,10000,10000,10000,0,1,1731040,288506.6666666667,84355,14059.166666666666,4.808431087691423,0.04873079262709549,0.0,0,0,0,49277,4767.704286830997
25438,160000,2,1,2,27,0,0,0,0,0,-1,159460,148691,118082,112802,61178,98960,10000,10000,5022,8000,99822,5000,0,1,699173,116528.83333333333,137844,22974.0,4.369803938725383,0.1971526401153361,-0.16666666666666666,0,0,0,60500,37714.25224500679
25439,500000,2,1,2,30,0,0,0,0,0,0,137243,129722,128006,125294,92276,96112,5000,5116,5000,5000,5000,5000,0,1,708653,118108.83333333333,30116,5019.333333333333,1.4173031653936692,0.04249746702904379,0.0,0,0,0,41131,47.356801693808116
25440,50000,2,1,2,30,0,0,0,0,0,0,45977,45931,45344,36789,28918,23095,1823,1818,1312,879,781,800,0,1,226054,37675.666666666664,7413,1235.5,4.520989580208396,0.03279290438167703,0.0,0,0,0,22882,492.67382719198713
25441,90000,2,2,2,25,0,0,2,0,0,0,86830,94016,88477,87820,88444,91198,9000,0,4100,3000,4000,4500,0,1,536785,89464.16666666667,24600,4100.0,5.9642115087610135,0.04582831892038913,0.3333333333333333,2,1,0,-4368,2905.16780926679
25442,300000,2,2,2,25,-2,-2,-2,-2,-2,-2,780,390,334,780,2590,1490,390,334,780,2590,1490,11813,0,1,6364,1060.6666666666667,17397,2899.5,0.021213262622457926,2.7332285938727416,-2.0,-2,0,0,-710,4447.575148325208
25443,120000,2,1,2,28,0,0,0,0,0,0,50477,52632,55282,56878,57948,59179,3500,4000,3500,2500,2200,2200,1,1,332396,55399.333333333336,17900,2983.3333333333335,2.7699435838034683,0.053851268212408654,0.0,0,0,0,-8702,778.2458908768273
25444,300000,2,1,2,28,-1,-1,-1,-1,-2,-1,14033,6500,1477,0,0,1346,6520,1477,0,0,1346,0,1,1,23356,3892.6666666666665,9343,1557.1666666666667,0.07785307382308726,0.400008562743503,-1.1666666666666667,-1,0,0,12687,2528.044178147737
25445,500000,2,1,2,28,0,0,-1,0,0,0,19543,21788,19323,33146,39741,53516,5110,19623,15000,7000,14122,20000,0,1,187057,31176.166666666668,80855,13475.833333333334,0.37411325177349647,0.43224561365993436,-0.16666666666666666,0,0,0,-33973,6245.263946917429
25446,50000,2,2,1,28,0,0,0,0,0,0,15314,16327,17366,18325,17365,17964,1269,1308,1267,605,862,1000,0,1,102661,17110.166666666668,6311,1051.8333333333333,2.0531789364212716,0.061473573474118956,0.0,0,0,0,-2650,281.94426163103
25447,20000,2,2,1,26,0,0,0,0,0,0,18141,17718,18058,18623,15692,15215,1600,1700,1509,1000,670,740,0,1,103447,17241.166666666668,7219,1203.1666666666667,5.172091395430228,0.06978385275694068,0.0,0,0,0,2926,455.6140545095889
25448,240000,2,1,2,27,0,0,-2,-2,-2,-2,118175,0,0,0,0,0,0,0,0,0,0,0,0,1,118175,19695.833333333332,0,0.0,0.4923937816925763,0.0,-1.3333333333333333,0,0,0,118175,0.0
25449,210000,2,2,2,27,0,0,0,0,0,0,46066,38952,29735,15381,12475,10535,1951,3034,3000,3000,3000,92,0,1,153144,25524.0,14077,2346.1666666666665,0.729253670220618,0.09191942276927095,0.0,0,0,0,35531,1182.626976974002
25450,50000,2,3,1,24,1,-2,-1,0,0,0,-1037,-1037,49024,49806,30212,30419,0,52806,1872,1200,1100,1250,0,1,157387,26231.166666666668,58228,9704.666666666666,3.1476770464590706,0.36996467329148347,-0.3333333333333333,1,1,1,-31456,21123.954124800282
25451,50000,2,2,2,25,0,0,0,0,0,-2,42684,40407,31811,13898,0,0,2000,1814,1000,0,0,0,0,1,128800,21466.666666666668,4814,802.3333333333334,2.5759484810303794,0.03737548621516914,-0.3333333333333333,0,0,0,42684,941.0805845764041
25452,60000,2,1,2,25,-1,-1,-1,-1,-2,-1,1507,0,11305,0,0,300,0,11305,0,0,300,0,0,1,13112,2185.3333333333335,11605,1934.1666666666667,0.2185296911718138,0.884999618699001,-1.1666666666666667,-1,0,0,1207,4592.32012893991
25453,310000,2,2,2,28,0,0,0,0,0,0,311380,314131,301646,292673,253269,256259,11264,10979,10950,9281,9304,9885,0,1,1729358,288226.3333333333,61663,10277.166666666666,5.5785561982058125,0.035656564079523105,0.0,0,0,0,55121,895.802526602078
25454,140000,2,1,2,28,0,0,3,2,2,0,47547,55621,54174,54599,53124,54393,9532,0,1900,0,2124,2427,1,1,319458,53243.0,15983,2663.8333333333335,2.281826558381726,0.05003145943610917,1.1666666666666667,3,3,0,-6846,3529.721825677863
25455,320000,2,2,1,27,-2,-2,-2,-2,-2,-2,1175,0,0,0,5210,0,0,0,0,5210,0,0,0,1,6385,1064.1666666666667,5210,868.3333333333334,0.019953062646679228,0.8158471656749139,-2.0,-2,0,0,1175,2126.9735933167262
25456,90000,2,2,1,27,0,0,0,0,0,0,20461,21465,22495,23504,23815,24311,1649,1679,1688,999,1029,1040,0,1,136051,22675.166666666668,8084,1347.3333333333333,1.5116609815446496,0.05941845764854614,0.0,0,0,0,-3850,356.1419192775075
25457,280000,2,2,1,27,0,0,0,0,0,0,280913,283222,273160,257689,193231,191143,11052,9563,15017,5374,5420,6021,0,1,1479358,246559.66666666666,52447,8741.166666666666,5.283402559276574,0.03545251693469942,0.0,0,0,0,89770,3877.3369942096424
25458,80000,2,3,1,25,0,-1,-1,-1,-1,-1,3525,1504,0,2332,4320,0,1654,0,2332,4320,0,0,1,1,11681,1946.8333333333333,8306,1384.3333333333333,0.14601067486656416,0.7110083889744907,-0.8333333333333334,0,0,0,3525,1751.4603811296067
25459,170000,2,1,2,25,0,0,0,0,0,0,170950,166243,165816,166023,96415,127480,6014,7103,5451,6000,80000,4000,0,1,892927,148821.16666666666,108568,18094.666666666668,5.252480867759601,0.12158651089449542,0.0,0,0,0,43470,30344.134310714267
25460,240000,2,2,1,30,1,-2,-1,2,-1,-1,0,0,7124,6860,2959,6000,0,7124,21,2959,6000,0,1,1,22943,3823.8333333333335,16104,2684.0,0.09559543501902075,0.7018828451882845,-0.3333333333333333,2,2,1,-6000,3233.708768581364
25461,30000,2,1,1,23,2,0,0,0,0,0,25665,26669,28080,28836,28812,29400,1433,1844,1600,576,588,600,1,1,167462,27910.333333333332,6641,1106.8333333333333,5.581880603979867,0.039656521141983606,0.3333333333333333,2,1,1,-3735,583.2434883191297
25462,120000,2,2,2,24,0,0,0,0,0,0,69725,66918,65838,61527,59620,60767,3008,2319,2151,2200,2300,2100,0,1,384395,64065.833333333336,14078,2346.3333333333335,3.2032649727918936,0.036623690152863195,0.0,0,0,0,8958,334.9463638654205
25463,50000,2,2,2,23,0,0,0,-2,-2,-2,48424,45300,-100,-100,-100,650,1500,100,0,0,750,247,0,1,94074,15679.0,2597,432.8333333333333,1.881442371152577,0.0276056338028169,-1.0,0,0,0,47774,593.2016239582177
25464,10000,2,2,2,23,0,0,0,0,0,0,6969,7992,9106,9719,9917,0,1300,1400,1000,198,0,0,0,1,43703,7283.833333333333,3898,649.6666666666666,4.36986301369863,0.08919092073952041,0.0,0,0,0,6969,656.7805315831664
25465,80000,2,1,2,24,0,0,0,0,0,0,56222,52268,29402,20983,21096,22252,2000,1800,1700,759,1500,1100,0,1,202223,33703.833333333336,8859,1476.5,2.527755903051212,0.04380785663422739,0.0,0,0,0,33970,465.9973175888462
25466,170000,2,1,2,28,0,0,0,0,0,2,42062,43170,44283,46352,51384,50568,2000,2000,3000,6000,0,2000,0,1,277819,46303.166666666664,15000,2500.0,1.6342197987070664,0.05399179324742639,0.3333333333333333,2,1,0,-8506,1974.84176581315
25467,360000,2,2,2,28,-2,-2,-2,-2,-2,-2,-307,-307,-307,-307,-307,-307,0,0,0,0,307,0,1,1,-1842,-307.0,307,51.166666666666664,-0.005116652453743184,0.16657623440043406,-2.0,-2,0,0,0,125.33222517240596
25468,110000,2,1,1,33,2,2,2,2,2,2,24178,25270,24669,26738,27201,26723,1700,0,2700,1100,0,875,1,2,154779,25796.5,6375,1062.5,1.4070690266452124,0.04118749192402119,2.0,2,6,1,-2545,1037.515060131659
25469,210000,2,2,1,34,0,0,0,0,0,0,14724,16465,17694,18892,20566,23226,2000,1500,1500,2000,3000,2000,0,2,111567,18594.5,12000,2000.0,0.5312688987195299,0.10755772264448588,0.0,0,0,0,-8502,547.7225575051662
25470,150000,2,4,1,34,0,0,0,0,0,0,83000,88000,93000,98000,100000,0,5000,5000,5000,2000,0,0,0,2,462000,77000.0,17000,2833.3333333333335,3.0799794668035547,0.036796457150525645,0.0,0,0,0,83000,2483.27740429189
25471,200000,2,2,1,34,-2,-2,-2,-2,-2,-2,17822,19741,18718,15033,12785,8426,19855,18914,15112,12849,8468,27378,0,2,92525,15420.833333333334,102576,17096.0,0.46262268688656555,1.1086181181505739,-2.0,-2,0,0,9396,6527.669997786346
25472,140000,2,2,2,26,0,0,0,0,0,2,271896,141057,144306,141949,141345,136379,14000,7200,19000,10400,0,4931,1,1,976932,162822.0,55531,9255.166666666666,6.978035871172349,0.05684217853220231,0.3333333333333333,2,1,0,135517,6743.383436129572
25473,80000,2,2,2,27,-1,0,0,0,0,0,45198,45572,40910,40969,41275,41637,2000,2000,1600,1500,1550,1600,1,1,255561,42593.5,10250,1708.3333333333333,3.1944725690928863,0.040107684241006095,-0.16666666666666666,0,0,0,3561,228.9468642865996
25474,240000,2,3,1,24,0,0,0,0,0,0,136760,193321,189572,194799,52599,51487,90000,7170,9000,3000,3000,2367,0,1,818538,136423.0,114537,19089.5,3.4105607893300443,0.13992858006765713,0.0,0,0,0,85273,34841.23283553554
25475,50000,2,2,1,29,0,0,0,0,0,0,48529,42955,50543,49032,19830,18299,3000,9000,2000,2000,700,4000,0,1,229188,38198.0,20700,3450.0,4.583668326633467,0.09031847078175655,0.0,0,0,0,30230,2935.132024287834
25476,80000,2,1,2,28,0,0,0,0,0,0,39663,40664,42742,43730,44721,45764,1664,2742,2000,1720,1764,1762,0,1,257284,42880.666666666664,11652,1942.0,3.2160097998775017,0.04528829896807043,0.0,0,0,0,-6101,408.4154747313084
25477,70000,2,4,1,24,0,0,0,-2,-2,-2,47663,47470,0,0,0,0,1000,0,0,0,0,0,0,1,95133,15855.5,1000,166.66666666666666,1.3590234425222496,0.010511489057539892,-1.0,0,0,0,47663,408.248290463863
25478,50000,2,1,2,24,-1,-1,-1,-1,-1,-1,3258,-37,18356,1851,8362,810,0,9252,1859,8362,810,1469,0,1,32600,5433.333333333333,21752,3625.3333333333335,0.6519869602607948,0.6672187969694181,-1.0,-1,0,0,2448,4072.695405584202
25479,180000,2,1,2,28,0,0,0,0,0,0,6396,12595,18704,24410,29184,7325,7000,7000,7000,7000,5000,326,0,1,98614,16435.666666666668,33326,5554.333333333333,0.5478525119304892,0.3379404755868783,0.0,0,0,0,-929,2683.377101092328
25480,110000,2,1,2,29,0,0,0,2,0,0,107336,107195,109443,106637,106665,92417,5320,7845,4000,4000,3500,9500,0,1,629693,104948.83333333333,34165,5694.166666666667,5.7244297779111095,0.05425651189307822,0.3333333333333333,2,1,0,14919,2441.5249674469164
25481,300000,2,2,1,29,0,0,0,0,0,0,321155,317259,313600,309670,305660,301693,11369,11380,11216,11069,11090,10028,1,1,1869037,311506.1666666667,66152,11025.333333333334,6.230102566324779,0.035393608904687866,0.0,0,0,0,19462,506.1642684610073
25482,210000,2,4,2,29,0,0,0,0,0,0,43933,45197,46468,47394,48604,49669,2000,2000,2000,2000,2000,2000,0,1,281265,46877.5,12000,2000.0,1.3393507649963572,0.04266423954548364,0.0,0,0,0,-5736,0.0
25483,200000,2,1,2,29,0,0,-1,0,0,0,7298,1467,439,2257,43720,43968,1000,439,2000,42000,1700,2000,0,1,99149,16524.833333333332,49139,8189.833333333333,0.49574252128739354,0.4956026222894604,-0.16666666666666666,0,0,0,-36670,16574.935902339614
25484,100000,2,2,1,28,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0.0,0.0,0.0,-1.5,1,1,1,0,0.0
25485,70000,2,3,2,31,2,0,0,0,0,0,68174,68973,69835,66216,30000,30096,3200,3013,2141,1200,1300,1300,1,2,333294,55549.0,12154,2025.6666666666667,4.7612748389308726,0.03646619361226541,0.3333333333333333,2,1,1,38078,905.770095922065
